Numero Riga,Data di Riferimento,Quotazione,Convenzione di Cambio
4727,1998-08-20,1770.290,Quantita' di Lire per 1 unita' di valuta estera
4728,1998-08-21,1775.400,Quantita' di Lire per 1 unita' di valuta estera
4729,1998-08-24,1771.080,Quantita' di Lire per 1 unita' di valuta estera
4730,1998-08-25,1772.490,Quantita' di Lire per 1 unita' di valuta estera
4731,1998-08-26,1782.150,Quantita' di Lire per 1 unita' di valuta estera
4732,1998-08-27,1785.720,Quantita' di Lire per 1 unita' di valuta estera
4733,1998-08-28,1768.390,Quantita' di Lire per 1 unita' di valuta estera
4734,1998-08-31,1748.430,Quantita' di Lire per 1 unita' di valuta estera
4735,1998-09-01,1729.210,Quantita' di Lire per 1 unita' di valuta estera
4736,1998-09-02,1733.190,Quantita' di Lire per 1 unita' di valuta estera
4737,1998-09-03,1703.570,Quantita' di Lire per 1 unita' di valuta estera
4738,1998-09-04,1719.380,Quantita' di Lire per 1 unita' di valuta estera
4739,1998-09-07,1696.250,Quantita' di Lire per 1 unita' di valuta estera
4740,1998-09-08,1706.990,Quantita' di Lire per 1 unita' di valuta estera
4741,1998-09-09,1716.100,Quantita' di Lire per 1 unita' di valuta estera
4742,1998-09-10,1681.400,Quantita' di Lire per 1 unita' di valuta estera
4743,1998-09-11,1666.930,Quantita' di Lire per 1 unita' di valuta estera
4744,1998-09-14,1682.080,Quantita' di Lire per 1 unita' di valuta estera
4745,1998-09-15,1666.170,Quantita' di Lire per 1 unita' di valuta estera
4746,1998-09-16,1676.260,Quantita' di Lire per 1 unita' di valuta estera
4747,1998-09-17,1657.740,Quantita' di Lire per 1 unita' di valuta estera
4748,1998-09-18,1673.770,Quantita' di Lire per 1 unita' di valuta estera
4749,1998-09-21,1660.000,Quantita' di Lire per 1 unita' di valuta estera
4750,1998-09-22,1671.700,Quantita' di Lire per 1 unita' di valuta estera
4751,1998-09-23,1673.520,Quantita' di Lire per 1 unita' di valuta estera
4752,1998-09-24,1659.130,Quantita' di Lire per 1 unita' di valuta estera
4753,1998-09-25,1645.820,Quantita' di Lire per 1 unita' di valuta estera
4754,1998-09-28,1662.670,Quantita' di Lire per 1 unita' di valuta estera
4755,1998-09-29,1655.610,Quantita' di Lire per 1 unita' di valuta estera
4756,1998-09-30,1655.650,Quantita' di Lire per 1 unita' di valuta estera
4757,1998-10-01,1629.760,Quantita' di Lire per 1 unita' di valuta estera
4758,1998-10-02,1617.310,Quantita' di Lire per 1 unita' di valuta estera
4759,1998-10-05,1617.050,Quantita' di Lire per 1 unita' di valuta estera
4760,1998-10-06,1622.620,Quantita' di Lire per 1 unita' di valuta estera
4761,1998-10-07,1594.320,Quantita' di Lire per 1 unita' di valuta estera
4762,1998-10-08,1596.220,Quantita' di Lire per 1 unita' di valuta estera
4763,1998-10-09,1618.620,Quantita' di Lire per 1 unita' di valuta estera
4764,1998-10-12,1633.960,Quantita' di Lire per 1 unita' di valuta estera
4765,1998-10-13,1627.910,Quantita' di Lire per 1 unita' di valuta estera
4766,1998-10-14,1622.730,Quantita' di Lire per 1 unita' di valuta estera
4767,1998-10-15,1615.190,Quantita' di Lire per 1 unita' di valuta estera
4768,1998-10-16,1595.450,Quantita' di Lire per 1 unita' di valuta estera
4769,1998-10-19,1603.470,Quantita' di Lire per 1 unita' di valuta estera
4770,1998-10-20,1616.770,Quantita' di Lire per 1 unita' di valuta estera
4771,1998-10-21,1624.300,Quantita' di Lire per 1 unita' di valuta estera
4772,1998-10-22,1634.320,Quantita' di Lire per 1 unita' di valuta estera
4773,1998-10-23,1624.400,Quantita' di Lire per 1 unita' di valuta estera
4774,1998-10-26,1633.730,Quantita' di Lire per 1 unita' di valuta estera
4775,1998-10-27,1642.240,Quantita' di Lire per 1 unita' di valuta estera
4776,1998-10-28,1633.470,Quantita' di Lire per 1 unita' di valuta estera
4777,1998-10-29,1632.000,Quantita' di Lire per 1 unita' di valuta estera
4778,1998-10-30,1634.310,Quantita' di Lire per 1 unita' di valuta estera
4779,1998-11-02,1633.530,Quantita' di Lire per 1 unita' di valuta estera
4780,1998-11-03,1645.160,Quantita' di Lire per 1 unita' di valuta estera
4781,1998-11-04,1651.650,Quantita' di Lire per 1 unita' di valuta estera
4782,1998-11-05,1642.160,Quantita' di Lire per 1 unita' di valuta estera
4783,1998-11-06,1642.090,Quantita' di Lire per 1 unita' di valuta estera
4784,1998-11-09,1660.110,Quantita' di Lire per 1 unita' di valuta estera
4785,1998-11-10,1666.360,Quantita' di Lire per 1 unita' di valuta estera
4786,1998-11-11,1666.360,Quantita' di Lire per 1 unita' di valuta estera
4787,1998-11-12,1669.250,Quantita' di Lire per 1 unita' di valuta estera
4788,1998-11-13,1670.580,Quantita' di Lire per 1 unita' di valuta estera
4789,1998-11-16,1650.370,Quantita' di Lire per 1 unita' di valuta estera
4790,1998-11-17,1649.720,Quantita' di Lire per 1 unita' di valuta estera
4791,1998-11-18,1649.980,Quantita' di Lire per 1 unita' di valuta estera
4792,1998-11-19,1657.790,Quantita' di Lire per 1 unita' di valuta estera
4793,1998-11-20,1670.760,Quantita' di Lire per 1 unita' di valuta estera
4794,1998-11-23,1690.990,Quantita' di Lire per 1 unita' di valuta estera
4795,1998-11-24,1690.760,Quantita' di Lire per 1 unita' di valuta estera
4796,1998-11-25,1683.150,Quantita' di Lire per 1 unita' di valuta estera
4797,1998-11-26,1686.720,Quantita' di Lire per 1 unita' di valuta estera
4798,1998-11-27,1686.550,Quantita' di Lire per 1 unita' di valuta estera
4799,1998-11-30,1683.580,Quantita' di Lire per 1 unita' di valuta estera
4800,1998-12-01,1665.050,Quantita' di Lire per 1 unita' di valuta estera
4801,1998-12-02,1661.440,Quantita' di Lire per 1 unita' di valuta estera
4802,1998-12-03,1660.980,Quantita' di Lire per 1 unita' di valuta estera
4803,1998-12-04,1659.010,Quantita' di Lire per 1 unita' di valuta estera
4804,1998-12-07,1660.910,Quantita' di Lire per 1 unita' di valuta estera
4805,1998-12-09,1652.120,Quantita' di Lire per 1 unita' di valuta estera
4806,1998-12-10,1644.510,Quantita' di Lire per 1 unita' di valuta estera
4807,1998-12-11,1639.060,Quantita' di Lire per 1 unita' di valuta estera
4808,1998-12-14,1635.460,Quantita' di Lire per 1 unita' di valuta estera
4809,1998-12-15,1640.830,Quantita' di Lire per 1 unita' di valuta estera
4810,1998-12-16,1647.740,Quantita' di Lire per 1 unita' di valuta estera
4811,1998-12-17,1647.780,Quantita' di Lire per 1 unita' di valuta estera
4812,1998-12-18,1643.800,Quantita' di Lire per 1 unita' di valuta estera
4813,1998-12-21,1650.480,Quantita' di Lire per 1 unita' di valuta estera
4814,1998-12-22,1656.860,Quantita' di Lire per 1 unita' di valuta estera
4815,1998-12-23,1657.910,Quantita' di Lire per 1 unita' di valuta estera
4816,1998-12-24,1657.910,Quantita' di Lire per 1 unita' di valuta estera
4817,1998-12-28,1665.290,Quantita' di Lire per 1 unita' di valuta estera
4818,1998-12-29,1657.970,Quantita' di Lire per 1 unita' di valuta estera
4819,1998-12-30,1653.100,Quantita' di Lire per 1 unita' di valuta estera
4820,1998-12-31,1653.100,Quantita' di Lire per 1 unita' di valuta estera
4821,1999-01-04,1642.438,Quantita' di Lire per 1 unita' di valuta estera
4822,1999-01-05,1642.299,Quantita' di Lire per 1 unita' di valuta estera
4823,1999-01-06,1648.872,Quantita' di Lire per 1 unita' di valuta estera
4824,1999-01-07,1664.606,Quantita' di Lire per 1 unita' di valuta estera
4825,1999-01-08,1660.751,Quantita' di Lire per 1 unita' di valuta estera
4826,1999-01-11,1673.671,Quantita' di Lire per 1 unita' di valuta estera
4827,1999-01-12,1680.790,Quantita' di Lire per 1 unita' di valuta estera
4828,1999-01-13,1648.731,Quantita' di Lire per 1 unita' di valuta estera
4829,1999-01-14,1661.606,Quantita' di Lire per 1 unita' di valuta estera
4830,1999-01-15,1665.465,Quantita' di Lire per 1 unita' di valuta estera
4831,1999-01-18,1667.473,Quantita' di Lire per 1 unita' di valuta estera
4832,1999-01-19,1666.899,Quantita' di Lire per 1 unita' di valuta estera
4833,1999-01-20,1672.803,Quantita' di Lire per 1 unita' di valuta estera
4834,1999-01-21,1673.237,Quantita' di Lire per 1 unita' di valuta estera
4835,1999-01-22,1673.960,Quantita' di Lire per 1 unita' di valuta estera
4836,1999-01-25,1671.504,Quantita' di Lire per 1 unita' di valuta estera
4837,1999-01-26,1671.792,Quantita' di Lire per 1 unita' di valuta estera
4838,1999-01-27,1679.478,Quantita' di Lire per 1 unita' di valuta estera
4839,1999-01-28,1696.994,Quantita' di Lire per 1 unita' di valuta estera
4840,1999-01-29,1700.870,Quantita' di Lire per 1 unita' di valuta estera
4841,1999-02-01,1707.770,Quantita' di Lire per 1 unita' di valuta estera
4842,1999-02-02,1707.921,Quantita' di Lire per 1 unita' di valuta estera
4843,1999-02-03,1707.921,Quantita' di Lire per 1 unita' di valuta estera
4844,1999-02-04,1719.142,Quantita' di Lire per 1 unita' di valuta estera
4845,1999-02-05,1714.727,Quantita' di Lire per 1 unita' di valuta estera
4846,1999-02-08,1721.741,Quantita' di Lire per 1 unita' di valuta estera
4847,1999-02-09,1708.524,Quantita' di Lire per 1 unita' di valuta estera
4848,1999-02-10,1707.168,Quantita' di Lire per 1 unita' di valuta estera
4849,1999-02-11,1711.696,Quantita' di Lire per 1 unita' di valuta estera
4850,1999-02-12,1722.047,Quantita' di Lire per 1 unita' di valuta estera
4851,1999-02-15,1722.967,Quantita' di Lire per 1 unita' di valuta estera
4852,1999-02-16,1732.525,Quantita' di Lire per 1 unita' di valuta estera
4853,1999-02-17,1720.670,Quantita' di Lire per 1 unita' di valuta estera
4854,1999-02-18,1723.887,Quantita' di Lire per 1 unita' di valuta estera
4855,1999-02-19,1734.543,Quantita' di Lire per 1 unita' di valuta estera
4856,1999-02-22,1761.527,Quantita' di Lire per 1 unita' di valuta estera
4857,1999-02-23,1765.220,Quantita' di Lire per 1 unita' di valuta estera
4858,1999-02-24,1754.344,Quantita' di Lire per 1 unita' di valuta estera
4859,1999-02-25,1755.299,Quantita' di Lire per 1 unita' di valuta estera
4860,1999-02-26,1757.370,Quantita' di Lire per 1 unita' di valuta estera
4861,1999-03-01,1762.489,Quantita' di Lire per 1 unita' di valuta estera
4862,1999-03-02,1778.516,Quantita' di Lire per 1 unita' di valuta estera
4863,1999-03-03,1776.557,Quantita' di Lire per 1 unita' di valuta estera
4864,1999-03-04,1781.953,Quantita' di Lire per 1 unita' di valuta estera
4865,1999-03-05,1787.216,Quantita' di Lire per 1 unita' di valuta estera
4866,1999-03-08,1775.092,Quantita' di Lire per 1 unita' di valuta estera
4867,1999-03-09,1782.445,Quantita' di Lire per 1 unita' di valuta estera
4868,1999-03-10,1767.799,Quantita' di Lire per 1 unita' di valuta estera
4869,1999-03-11,1777.862,Quantita' di Lire per 1 unita' di valuta estera
4870,1999-03-12,1771.195,Quantita' di Lire per 1 unita' di valuta estera
4871,1999-03-15,1768.445,Quantita' di Lire per 1 unita' di valuta estera
4872,1999-03-16,1776.232,Quantita' di Lire per 1 unita' di valuta estera
4873,1999-03-17,1765.703,Quantita' di Lire per 1 unita' di valuta estera
4874,1999-03-18,1758.327,Quantita' di Lire per 1 unita' di valuta estera
4875,1999-03-19,1773.953,Quantita' di Lire per 1 unita' di valuta estera
4876,1999-03-22,1782.281,Quantita' di Lire per 1 unita' di valuta estera
4877,1999-03-23,1777.047,Quantita' di Lire per 1 unita' di valuta estera
4878,1999-03-24,1771.843,Quantita' di Lire per 1 unita' di valuta estera
4879,1999-03-25,1776.720,Quantita' di Lire per 1 unita' di valuta estera
4880,1999-03-26,1790.356,Quantita' di Lire per 1 unita' di valuta estera
4881,1999-03-29,1810.952,Quantita' di Lire per 1 unita' di valuta estera
4882,1999-03-30,1807.740,Quantita' di Lire per 1 unita' di valuta estera
4883,1999-03-31,1802.523,Quantita' di Lire per 1 unita' di valuta estera
4884,1999-04-01,1797.503,Quantita' di Lire per 1 unita' di valuta estera
4885,1999-04-02,1797.503,Quantita' di Lire per 1 unita' di valuta estera
4886,1999-04-05,1800.846,Quantita' di Lire per 1 unita' di valuta estera
4887,1999-04-06,1805.212,Quantita' di Lire per 1 unita' di valuta estera
4888,1999-04-07,1790.853,Quantita' di Lire per 1 unita' di valuta estera
4889,1999-04-08,1789.859,Quantita' di Lire per 1 unita' di valuta estera
4890,1999-04-09,1796.502,Quantita' di Lire per 1 unita' di valuta estera
4891,1999-04-12,1781.789,Quantita' di Lire per 1 unita' di valuta estera
4892,1999-04-13,1798.672,Quantita' di Lire per 1 unita' di valuta estera
4893,1999-04-14,1795.003,Quantita' di Lire per 1 unita' di valuta estera
4894,1999-04-15,1795.170,Quantita' di Lire per 1 unita' di valuta estera
4895,1999-04-16,1815.026,Quantita' di Lire per 1 unita' di valuta estera
4896,1999-04-19,1820.487,Quantita' di Lire per 1 unita' di valuta estera
4897,1999-04-20,1818.777,Quantita' di Lire per 1 unita' di valuta estera
4898,1999-04-21,1829.086,Quantita' di Lire per 1 unita' di valuta estera
4899,1999-04-22,1829.950,Quantita' di Lire per 1 unita' di valuta estera
4900,1999-04-23,1820.829,Quantita' di Lire per 1 unita' di valuta estera
4901,1999-04-26,1824.260,Quantita' di Lire per 1 unita' di valuta estera
4902,1999-04-27,1821.515,Quantita' di Lire per 1 unita' di valuta estera
4903,1999-04-28,1815.367,Quantita' di Lire per 1 unita' di valuta estera
4904,1999-04-29,1825.981,Quantita' di Lire per 1 unita' di valuta estera
4905,1999-04-30,1827.187,Quantita' di Lire per 1 unita' di valuta estera
4906,1999-05-03,1828.567,Quantita' di Lire per 1 unita' di valuta estera
4907,1999-05-04,1832.895,Quantita' di Lire per 1 unita' di valuta estera
4908,1999-05-05,1815.196,Quantita' di Lire per 1 unita' di valuta estera
4909,1999-05-06,1793.009,Quantita' di Lire per 1 unita' di valuta estera
4910,1999-05-07,1795.170,Quantita' di Lire per 1 unita' di valuta estera
4911,1999-05-10,1803.698,Quantita' di Lire per 1 unita' di valuta estera
4912,1999-05-11,1804.202,Quantita' di Lire per 1 unita' di valuta estera
4913,1999-05-12,1818.948,Quantita' di Lire per 1 unita' di valuta estera
4914,1999-05-13,1822.886,Quantita' di Lire per 1 unita' di valuta estera
4915,1999-05-14,1813.666,Quantita' di Lire per 1 unita' di valuta estera
4916,1999-05-17,1812.139,Quantita' di Lire per 1 unita' di valuta estera
4917,1999-05-18,1811.291,Quantita' di Lire per 1 unita' di valuta estera
4918,1999-05-19,1820.829,Quantita' di Lire per 1 unita' di valuta estera
4919,1999-05-20,1819.974,Quantita' di Lire per 1 unita' di valuta estera
4920,1999-05-21,1831.508,Quantita' di Lire per 1 unita' di valuta estera
4921,1999-05-24,1829.258,Quantita' di Lire per 1 unita' di valuta estera
4922,1999-05-25,1822.029,Quantita' di Lire per 1 unita' di valuta estera
4923,1999-05-26,1837.940,Quantita' di Lire per 1 unita' di valuta estera
4924,1999-05-27,1848.821,Quantita' di Lire per 1 unita' di valuta estera
4925,1999-05-28,1847.762,Quantita' di Lire per 1 unita' di valuta estera
4926,1999-05-31,1851.827,Quantita' di Lire per 1 unita' di valuta estera
4927,1999-06-01,1855.731,Quantita' di Lire per 1 unita' di valuta estera
4928,1999-06-02,1865.026,Quantita' di Lire per 1 unita' di valuta estera
4929,1999-06-03,1865.026,Quantita' di Lire per 1 unita' di valuta estera
4930,1999-06-04,1877.140,Quantita' di Lire per 1 unita' di valuta estera
4931,1999-06-07,1876.958,Quantita' di Lire per 1 unita' di valuta estera
4932,1999-06-08,1864.487,Quantita' di Lire per 1 unita' di valuta estera
4933,1999-06-09,1850.057,Quantita' di Lire per 1 unita' di valuta estera
4934,1999-06-10,1848.644,Quantita' di Lire per 1 unita' di valuta estera
4935,1999-06-11,1848.644,Quantita' di Lire per 1 unita' di valuta estera
4936,1999-06-14,1855.198,Quantita' di Lire per 1 unita' di valuta estera
4937,1999-06-15,1863.231,Quantita' di Lire per 1 unita' di valuta estera
4938,1999-06-16,1871.696,Quantita' di Lire per 1 unita' di valuta estera
4939,1999-06-17,1872.602,Quantita' di Lire per 1 unita' di valuta estera
4940,1999-06-18,1863.949,Quantita' di Lire per 1 unita' di valuta estera
4941,1999-06-21,1872.783,Quantita' di Lire per 1 unita' di valuta estera
4942,1999-06-22,1877.504,Quantita' di Lire per 1 unita' di valuta estera
4943,1999-06-23,1883.531,Quantita' di Lire per 1 unita' di valuta estera
4944,1999-06-24,1876.049,Quantita' di Lire per 1 unita' di valuta estera
4945,1999-06-25,1854.132,Quantita' di Lire per 1 unita' di valuta estera
4946,1999-06-28,1863.949,Quantita' di Lire per 1 unita' di valuta estera
4947,1999-06-29,1868.265,Quantita' di Lire per 1 unita' di valuta estera
4948,1999-06-30,1874.777,Quantita' di Lire per 1 unita' di valuta estera
4949,1999-07-01,1886.467,Quantita' di Lire per 1 unita' di valuta estera
4950,1999-07-02,1890.704,Quantita' di Lire per 1 unita' di valuta estera
4951,1999-07-05,1892.367,Quantita' di Lire per 1 unita' di valuta estera
4952,1999-07-06,1894.404,Quantita' di Lire per 1 unita' di valuta estera
4953,1999-07-07,1894.218,Quantita' di Lire per 1 unita' di valuta estera
4954,1999-07-08,1901.660,Quantita' di Lire per 1 unita' di valuta estera
4955,1999-07-09,1897.560,Quantita' di Lire per 1 unita' di valuta estera
4956,1999-07-12,1912.554,Quantita' di Lire per 1 unita' di valuta estera
4957,1999-07-13,1901.473,Quantita' di Lire per 1 unita' di valuta estera
4958,1999-07-14,1904.278,Quantita' di Lire per 1 unita' di valuta estera
4959,1999-07-15,1898.118,Quantita' di Lire per 1 unita' di valuta estera
4960,1999-07-16,1897.932,Quantita' di Lire per 1 unita' di valuta estera
4961,1999-07-19,1908.407,Quantita' di Lire per 1 unita' di valuta estera
4962,1999-07-20,1860.010,Quantita' di Lire per 1 unita' di valuta estera
4963,1999-07-21,1850.765,Quantita' di Lire per 1 unita' di valuta estera
4964,1999-07-22,1844.242,Quantita' di Lire per 1 unita' di valuta estera
4965,1999-07-23,1844.769,Quantita' di Lire per 1 unita' di valuta estera
4966,1999-07-26,1809.936,Quantita' di Lire per 1 unita' di valuta estera
4967,1999-07-27,1822.029,Quantita' di Lire per 1 unita' di valuta estera
4968,1999-07-28,1826.153,Quantita' di Lire per 1 unita' di valuta estera
